Object_Id  Timestamp Type Lat Lng 
163 46  50.6242 3.05929
163 47  50.6242 3.05889
163 48  50.6242 3.05858
163 49  50.6242 3.05818
163 50  50.6242 3.05779
163 51  50.6242 3.0574
163 52  50.6241 3.05702
163 53  50.6241 3.05663
163 54  50.6241 3.05624
163 55  50.6241 3.05597
163 56  50.6241 3.05578
163 57  50.6241 3.05539
163 58  50.6241 3.055
163 59  50.6241 3.05463
163 60  50.6243 3.05447
163 61  50.6245 3.05432
163 62  50.6248 3.05417
163 63  50.625 3.05402
163 64  50.6252 3.05384
163 65  50.6254 3.05367
163 66  50.6256 3.05354
163 67  50.6258 3.05341
163 68  50.6259 3.05327
163 69  50.6259 3.05308
163 70  50.6259 3.05269
163 71  50.6259 3.0523
163 72  50.6259 3.05191
163 73  50.6259 3.05167
163 74  50.6258 3.05149
163 75  50.6258 3.05121
163 76  50.6258 3.05105
163 77  50.6257 3.05068
163 78  50.6257 3.0503
163 79  50.6256 3.04994
163 80  50.6256 3.04983
163 81  50.6255 3.04956
163 82  50.6254 3.04946
163 83  50.6254 3.04928
163 84  50.6253 3.04901
163 85  50.6254 3.04893
163 86  50.6256 3.04874
163 87  50.6258 3.04854
163 88  50.626 3.04834
163 89  50.6263 3.04814
163 90  50.6265 3.04794
163 91  50.6266 3.04776
163 92  50.6265 3.04761
163 93  50.6266 3.04749
163 94  50.6268 3.04727
163 95  50.627 3.04705
163 96  50.6272 3.04682
163 97  50.6274 3.0466
163 98  50.6276 3.04636
163 99  50.6278 3.04613
163 100  50.628 3.04597
163 101  50.6282 3.04574
163 102  50.6282 3.04565
163 103  50.6281 3.0454
163 104  50.6279 3.04511
163 105  50.628 3.04493
163 106  50.6282 3.04467
163 107  50.6284 3.04441
163 108  50.6286 3.04416
163 109  50.6288 3.0439
163 110  50.629 3.04366
163 111  50.629 3.04371
165 0  50.629 3.04371
165 1  50.6291 3.04411
165 2  50.6293 3.04441
165 3  50.6295 3.04471
165 4  50.6296 3.04502
165 5  50.6297 3.04535
165 6  50.6298 3.04556
165 7  50.6299 3.04573
165 8  50.63 3.04605
165 9  50.6301 3.04621
165 10  50.6302 3.04641
165 11  50.6303 3.0467
165 12  50.6304 3.04703
165 13  50.6304 3.04714
165 14  50.6305 3.0473
165 15  50.6306 3.04756
165 16  50.6307 3.04767
165 17  50.6307 3.04783
165 18  50.6309 3.04813
165 19  50.6309 3.04827
165 20  50.631 3.04845
165 21  50.6311 3.04863
165 22  50.6313 3.04894
165 23  50.6314 3.04926
165 24  50.6315 3.04951
165 25  50.6317 3.04985
165 26  50.6318 3.05019
165 27  50.6319 3.05052
165 28  50.632 3.05086
165 29  50.6321 3.05106
165 30  50.6322 3.05122
165 31  50.6324 3.05151
165 32  50.6325 3.05183
165 33  50.6326 3.05212
165 34  50.6326 3.0522
165 35  50.6327 3.05242
165 36  50.6329 3.05275
165 37  50.633 3.05308
165 38  50.6331 3.0533
165 39  50.6332 3.05347
165 40  50.6333 3.05381
165 41  50.6333 3.05395
165 42  50.6334 3.05418
165 43  50.6336 3.05449
165 44  50.6337 3.05482
165 45  50.6336 3.05517
165 46  50.6337 3.05551
165 47  50.6336 3.05561
165 48  50.6335 3.05588
165 49  50.6334 3.05619
165 50  50.6332 3.0565
165 51  50.633 3.05681
165 52  50.633 3.05694
165 53  50.6331 3.05711
165 54  50.6332 3.05744
165 55  50.6333 3.05777
165 56  50.6335 3.05811
165 57  50.6336 3.0583
165 58  50.6336 3.05847
165 59  50.6334 3.05876
165 60  50.6332 3.05905
165 61  50.6331 3.05933
165 62  50.6329 3.05961
165 63  50.6327 3.05991
165 64  50.6326 3.06021
165 65  50.6325 3.0603
165 66  50.6324 3.06055
165 67  50.6323 3.06089
165 68  50.6322 3.06119
165 69  50.632 3.06144
165 70  50.6319 3.06171
165 71  50.6317 3.06196
165 72  50.6317 3.06206
165 73  50.6315 3.06226
165 74  50.6314 3.06258
165 75  50.6315 3.06285
165 76  50.6317 3.06315
165 77  50.6318 3.06333
165 78  50.6317 3.06369
165 79  50.6317 3.06407
165 80  50.6316 3.06436
165 81  50.6315 3.06464
165 82  50.6313 3.06485
165 83  50.6312 3.0651
165 84  50.631 3.06532
165 85  50.6309 3.0656
165 86  50.6307 3.06586
165 87  50.6305 3.0661
165 88  50.6304 3.06619
165 89  50.6303 3.06642
165 90  50.6302 3.06654
167 0  50.6302 3.06654
167 1  50.6304 3.06623
167 2  50.6305 3.06607
167 3  50.6306 3.06595
167 4  50.6308 3.06575
167 5  50.6309 3.06549
167 6  50.6311 3.06529
167 7  50.6312 3.06503
167 8  50.6314 3.06475
167 9  50.6314 3.06466
167 10  50.6316 3.06441
167 11  50.6317 3.06427
167 12  50.6317 3.06409
167 13  50.6317 3.06371
167 14  50.6318 3.06338
167 15  50.6318 3.06318
167 16  50.6317 3.06308
167 17  50.6315 3.06277
167 18  50.6314 3.06257
167 19  50.6315 3.06242
167 20  50.6316 3.06222
167 21  50.6317 3.06202
167 22  50.6319 3.06176
167 23  50.632 3.06147
167 24  50.6322 3.06116
167 25  50.6323 3.06085
167 26  50.6323 3.06069
167 27  50.6325 3.06042
167 28  50.6326 3.06012
167 29  50.6328 3.05983
167 30  50.6329 3.05953
167 31  50.6331 3.05926
167 32  50.6333 3.05897
167 33  50.6334 3.0587
167 34  50.6336 3.05842
167 35  50.6336 3.05826
167 36  50.6335 3.05807
167 37  50.6333 3.05773
167 38  50.6332 3.0574
167 39  50.6331 3.05707
167 40  50.6331 3.05676
167 41  50.6332 3.05645
167 42  50.6334 3.05616
167 43  50.6335 3.05588
167 44  50.6337 3.05557
167 45  50.6336 3.05524
167 46  50.6336 3.05507
167 47  50.6337 3.0549
167 48  50.6336 3.05457
167 49  50.6336 3.05445
167 50  50.6335 3.05421
167 51  50.6333 3.0539
167 52  50.6333 3.05378
167 53  50.6334 3.05347
167 54  50.6335 3.05309
167 55  50.6335 3.05272
167 56  50.6336 3.05235
167 57  50.6337 3.05209
167 58  50.6337 3.05178
167 59  50.6337 3.05146
167 60  50.6338 3.05109
167 61  50.6339 3.05079
167 62  50.6338 3.05056
167 63  50.6336 3.05036
167 64  50.6337 3.05008
167 65  50.6339 3.04978
167 66  50.6341 3.04952
167 67  50.6342 3.04922
167 68  50.6344 3.04893
167 69  50.6345 3.04867
167 70  50.6346 3.04858
167 71  50.6347 3.04833
167 72  50.6346 3.04823
167 73  50.6347 3.04787
167 74  50.6348 3.04751
167 75  50.6349 3.04716
167 76  50.635 3.04685
167 77  50.6351 3.04654
167 78  50.635 3.04629
167 79  50.6348 3.04606
167 80  50.6346 3.04583
167 81  50.6344 3.0456
167 82  50.6342 3.04537
167 83  50.634 3.04516
167 84  50.6338 3.04496
167 85  50.6336 3.04477
167 86  50.6334 3.04454
167 87  50.6333 3.04444
167 88  50.6332 3.04416
167 89  50.6331 3.04385
167 90  50.6329 3.04354
167 91  50.6328 3.04323
167 92  50.6326 3.04292
167 93  50.6325 3.04261
167 94  50.6323 3.0423
167 95  50.6321 3.04198
167 96  50.6321 3.04184
167 97  50.6319 3.04157
167 98  50.6318 3.04127
167 99  50.6316 3.04097
167 100  50.6315 3.04066
167 101  50.6313 3.04038
167 102  50.6314 3.04032
167 103  50.6316 3.04
169 0  50.6423 3.08738
169 1  50.6422 3.08693
169 2  50.6422 3.08661
169 3  50.6422 3.08644
169 4  50.6421 3.08607
169 5  50.642 3.0857
169 6  50.6419 3.08542
169 7  50.6419 3.08508
169 8  50.6418 3.08471
169 9  50.6417 3.08435
169 10  50.6416 3.08401
169 11  50.6415 3.08366
169 12  50.6413 3.08334
169 13  50.6413 3.08324
169 14  50.6412 3.08295
169 15  50.6411 3.08261
169 16  50.6409 3.08227
169 17  50.6408 3.08203
169 18  50.6407 3.08179
169 19  50.6406 3.08148
169 20  50.6404 3.08113
169 21  50.6403 3.08079
169 22  50.6402 3.08043
169 23  50.6401 3.08008
169 24  50.64 3.07973
169 25  50.6399 3.07936
169 26  50.6399 3.07923
169 27  50.6398 3.07903
169 28  50.6398 3.0789
169 29  50.6398 3.07853
169 30  50.6397 3.07815
169 31  50.6396 3.07778
169 32  50.6395 3.07741
169 33  50.6394 3.07704
169 34  50.6394 3.07692
169 35  50.6394 3.07661
169 36  50.6393 3.07625
169 37  50.6391 3.07591
169 38  50.639 3.07567
169 39  50.639 3.07551
169 40  50.6389 3.07518
169 41  50.6387 3.07484
169 42  50.6386 3.0745
169 43  50.6385 3.07416
169 44  50.6384 3.07382
169 45  50.6382 3.07348
169 46  50.6381 3.07314
169 47  50.638 3.0728
169 48  50.6379 3.07246
169 49  50.6377 3.07211
169 50  50.6376 3.07184
169 51  50.6376 3.07161
169 52  50.6375 3.07138
169 53  50.6374 3.07121
169 54  50.6373 3.07089
169 55  50.6372 3.07058
169 56  50.6371 3.07036
169 57  50.637 3.07004
169 58  50.637 3.06993
169 59  50.6368 3.06962
169 60  50.6367 3.06931
169 61  50.6367 3.06897
169 62  50.6367 3.0688
169 63  50.6367 3.06862
169 64  50.6368 3.06826
169 65  50.6368 3.06788
169 66  50.6369 3.06749
169 67  50.6369 3.06711
169 68  50.637 3.06672
169 69  50.637 3.06633
169 70  50.6371 3.06595
169 71  50.6371 3.06563
169 72  50.6371 3.06548
169 73  50.6371 3.06529
169 74  50.6371 3.06511
169 75  50.637 3.06501
169 76  50.637 3.06472
169 77  50.637 3.06455
169 78  50.6368 3.06423
169 79  50.6367 3.06398
169 80  50.6368 3.06387
169 81  50.637 3.06364
169 82  50.6372 3.06341
169 83  50.6373 3.06316
169 84  50.6372 3.06285
169 85  50.637 3.06253
169 86  50.6369 3.0622
169 87  50.6368 3.06187
169 88  50.6366 3.06155
169 89  50.6365 3.06124
169 90  50.6363 3.06093
169 91  50.6364 3.06071
169 92  50.6366 3.06049
171 0  50.6366 3.06049
171 1  50.6363 3.06088
171 2  50.6363 3.06097
171 3  50.6365 3.06122
171 4  50.6366 3.06153
171 5  50.6367 3.06184
171 6  50.6369 3.06217
171 7  50.637 3.06251
171 8  50.6371 3.06275
171 9  50.6372 3.06287
171 10  50.6372 3.06297
171 11  50.6373 3.06325
171 12  50.6371 3.06346
171 13  50.6369 3.06368
171 14  50.6367 3.06391
171 15  50.6367 3.06404
171 16  50.6369 3.06432
171 17  50.637 3.06466
171 18  50.637 3.06481
171 19  50.6371 3.06511
171 20  50.6371 3.06548
171 21  50.6371 3.06563
171 22  50.6371 3.06592
171 23  50.637 3.06631
171 24  50.637 3.06669
171 25  50.6369 3.06708
171 26  50.6369 3.06737
171 27  50.6369 3.06753
171 28  50.6368 3.06791
171 29  50.6368 3.06829
171 30  50.6367 3.06862
171 31  50.6367 3.06882
171 32  50.6367 3.06911
171 33  50.6368 3.06945
171 34  50.6369 3.06978
171 35  50.637 3.07013
171 36  50.6371 3.07046
171 37  50.6372 3.07061
171 38  50.6373 3.07085
171 39  50.6374 3.07115
171 40  50.6375 3.07151
171 41  50.6376 3.07185
171 42  50.6378 3.07219
171 43  50.6379 3.07253
171 44  50.638 3.07279
171 45  50.6381 3.07312
171 46  50.6382 3.07346
171 47  50.6383 3.07375
171 48  50.6385 3.07404
171 49  50.6386 3.07438
171 50  50.6387 3.07472
171 51  50.6388 3.07506
171 52  50.6389 3.0754
171 53  50.6391 3.07571
171 54  50.6391 3.07582
171 55  50.6392 3.07613
171 56  50.6393 3.07624
171 57  50.6393 3.07654
171 58  50.6394 3.07672
171 59  50.6394 3.07699
171 60  50.6395 3.07711
171 61  50.6395 3.07742
171 62  50.6396 3.07779
171 63  50.6397 3.078
171 64  50.6397 3.0783
171 65  50.6398 3.07869
171 66  50.6398 3.07893
171 67  50.6399 3.07911
171 68  50.6399 3.07948
171 69  50.64 3.0797
171 70  50.64 3.07992
171 71  50.6401 3.0801
171 72  50.6402 3.08045
171 73  50.6403 3.0808
171 74  50.6404 3.08115
171 75  50.6405 3.08141
171 76  50.6406 3.08155
171 77  50.6407 3.08185
171 78  50.6409 3.08216
171 79  50.641 3.08248
171 80  50.6411 3.0827
171 81  50.6412 3.08304
171 82  50.6414 3.08335
171 83  50.6414 3.08345
171 84  50.6415 3.08362
171 85  50.6415 3.08383
171 86  50.6416 3.0841
171 87  50.6416 3.08423
171 88  50.6417 3.08457
171 89  50.6418 3.0848
171 90  50.6419 3.08512
171 91  50.642 3.08549
171 92  50.642 3.08586
171 93  50.6421 3.08623
171 94  50.6422 3.0866
171 95  50.6422 3.08699
171 96  50.6423 3.08728
171 97  50.6423 3.08738
171 98  50.6423 3.08727
171 99  50.6422 3.08693
171 100  50.6422 3.08661
171 101  50.6422 3.08654
173 0  50.6422 3.08654
173 1  50.6422 3.08677
173 2  50.6422 3.08712
173 3  50.6423 3.08738
175 0  50.6366 3.0875
175 1  50.6364 3.08734
175 2  50.6362 3.08718
175 3  50.6361 3.08712
175 4  50.6359 3.08697
175 5  50.6358 3.0869
175 6  50.6356 3.08667
175 7  50.6355 3.08642
175 8  50.6353 3.08625
175 9  50.6352 3.08605
175 10  50.6351 3.08589
175 11  50.635 3.08559
175 12  50.6348 3.08528
175 13  50.6348 3.08526
175 14  50.6347 3.08545
175 15  50.6346 3.08565
175 16  50.6345 3.08579
175 17  50.6345 3.0859
175 18  50.6344 3.08591
175 19  50.6343 3.08569
175 20  50.6342 3.08538
175 21  50.6341 3.08517
175 22  50.634 3.08492
175 23  50.6339 3.08459
175 24  50.6337 3.0843
175 25  50.6335 3.08401
175 26  50.6334 3.0838
175 27  50.6333 3.08364
175 28  50.6331 3.08342
175 29  50.6329 3.08322
175 30  50.6328 3.08316
175 31  50.6327 3.08305
175 32  50.6325 3.08294
175 33  50.6323 3.08287
175 34  50.632 3.08279
175 35  50.6319 3.08277
175 36  50.6317 3.08272
175 37  50.6315 3.08267
175 38  50.6314 3.08265
175 39  50.6312 3.0826
175 40  50.631 3.08256
175 41  50.6308 3.0825
175 42  50.6305 3.08246
175 43  50.6304 3.08244
175 44  50.6302 3.08243
175 45  50.6301 3.08241
175 46  50.6301 3.08221
175 47  50.6301 3.08205
175 48  50.63 3.08205
175 49  50.6297 3.08209
175 50  50.6295 3.08217
175 51  50.6294 3.08222
175 52  50.6292 3.08225
175 53  50.629 3.0823
175 54  50.6287 3.08236
175 55  50.6285 3.08241
175 56  50.6282 3.08248
175 57  50.628 3.08255
175 58  50.6279 3.08257
175 59  50.6277 3.08262
175 60  50.6276 3.08265
175 61  50.6274 3.08269
175 62  50.6272 3.08268
175 63  50.627 3.08257
175 64  50.6269 3.08247
175 65  50.6268 3.08215
175 66  50.6267 3.08178
175 67  50.6267 3.08141
175 68  50.6266 3.08103
175 69  50.6265 3.08067
175 70  50.6264 3.0804
175 71  50.6264 3.08025
175 72  50.6263 3.07989
175 73  50.6263 3.07964
175 74  50.6262 3.07954
175 75  50.626 3.07965
175 76  50.6258 3.07977
175 77  50.6256 3.07984
175 78  50.6254 3.07993
175 79  50.6251 3.08003
175 80  50.6249 3.08012
175 81  50.6247 3.08021
175 82  50.6244 3.0803
175 83  50.6242 3.08038
175 84  50.624 3.08043
175 85  50.624 3.08029
175 86  50.624 3.07993
175 87  50.6239 3.07955
175 88  50.6239 3.07917
175 89  50.624 3.07879
175 90  50.624 3.0784
175 91  50.6239 3.07808
175 92  50.6239 3.07774
175 93  50.6239 3.07736
175 94  50.6238 3.077
175 95  50.6236 3.07665
175 96  50.6235 3.07629
175 97  50.6234 3.07593
175 98  50.6233 3.07557
175 99  50.6232 3.07521
175 100  50.6231 3.07485
175 101  50.6231 3.07468
177 0  50.6231 3.07468
177 1  50.6232 3.0751
177 2  50.6233 3.07531
177 3  50.6234 3.07564
177 4  50.6234 3.07593
177 5  50.6235 3.07625
177 6  50.6236 3.07653
177 7  50.6237 3.07689
177 8  50.6238 3.07725
177 9  50.6239 3.07761
177 10  50.6239 3.07777
177 11  50.6239 3.07804
177 12  50.624 3.07812
177 13  50.624 3.07833
177 14  50.624 3.07872
177 15  50.6239 3.0791
177 16  50.6239 3.07948
177 17  50.624 3.07986
177 18  50.624 3.08025
177 19  50.6241 3.08042
177 20  50.6243 3.08034
177 21  50.6245 3.08026
177 22  50.6247 3.0802
177 23  50.6249 3.08012
177 24  50.6252 3.08002
177 25  50.6254 3.07993
177 26  50.6256 3.07985
177 27  50.6258 3.07974
177 28  50.6261 3.07961
177 29  50.6263 3.07953
177 30  50.6263 3.07965
177 31  50.6263 3.07977
177 32  50.6263 3.08008
177 33  50.6264 3.08045
177 34  50.6265 3.0808
177 35  50.6266 3.08117
177 36  50.6267 3.08154
177 37  50.6268 3.08192
177 38  50.6269 3.08228
177 39  50.627 3.08258
177 40  50.6271 3.08262
177 41  50.6273 3.08269
177 42  50.6275 3.08267
177 43  50.6277 3.08263
177 44  50.6278 3.0826
177 45  50.628 3.08255
177 46  50.6281 3.08252
177 47  50.6283 3.08246
177 48  50.6285 3.08241
177 49  50.6287 3.08236
177 50  50.629 3.08231
177 51  50.6292 3.08225
177 52  50.6294 3.0822
177 53  50.6295 3.08217
177 54  50.6297 3.08209
177 55  50.63 3.08205
177 56  50.6301 3.08212
177 57  50.6301 3.0823
177 58  50.6301 3.08243
177 59  50.6303 3.08243
177 60  50.6305 3.08246
177 61  50.6308 3.0825
177 62  50.631 3.08256
177 63  50.6313 3.08261
177 64  50.6315 3.08267
177 65  50.6316 3.08268
177 66  50.6318 3.08274
177 67  50.632 3.0828
177 68  50.6323 3.08288
177 69  50.6325 3.08296
177 70  50.6326 3.083
177 71  50.6328 3.0831
177 72  50.6329 3.08321
177 73  50.633 3.08332
177 74  50.6332 3.0835
177 75  50.6334 3.08375
177 76  50.6335 3.08389
177 77  50.6336 3.08413
177 78  50.6338 3.0844
177 79  50.6339 3.08472
177 80  50.634 3.08504
177 81  50.6342 3.08536
177 82  50.6343 3.08568
177 83  50.6345 3.08594
177 84  50.6345 3.08583
177 85  50.6346 3.08554
177 86  50.6348 3.08523
177 87  50.6348 3.08528
177 88  50.6349 3.08547
177 89  50.6351 3.08578
177 90  50.6352 3.08608
177 91  50.6353 3.08616
177 92  50.6354 3.08639
177 93  50.6356 3.08665
177 94  50.6358 3.08689
177 95  50.636 3.08708
177 96  50.6363 3.08725
177 97  50.6366 3.0875
179 0  50.6354 3.08591
179 1  50.6352 3.08607
179 2  50.6352 3.08596
179 3  50.635 3.08567
179 4  50.6349 3.08536
179 5  50.6348 3.08524
179 6  50.6347 3.08539
179 7  50.6346 3.08559
179 8  50.6346 3.0857
179 9  50.6345 3.08583
179 10  50.6345 3.08595
179 11  50.6344 3.08585
179 12  50.6343 3.08555
179 13  50.6341 3.08523
179 14  50.634 3.08491
179 15  50.6339 3.08469
179 16  50.6338 3.08452
179 17  50.6337 3.08425
179 18  50.6335 3.08395
179 19  50.6334 3.0838
179 20  50.6333 3.08366
179 21  50.6331 3.08343
179 22  50.6329 3.08323
179 23  50.6329 3.08316
179 24  50.6327 3.08305
179 25  50.6324 3.08293
179 26  50.6322 3.08284
179 27  50.6319 3.08277
179 28  50.6317 3.08272
179 29  50.6315 3.08267
179 30  50.6313 3.08261
179 31  50.631 3.08256
179 32  50.6308 3.0825
179 33  50.6305 3.08246
179 34  50.6304 3.08244
179 35  50.6302 3.08243
179 36  50.6301 3.08241
179 37  50.6301 3.08223
179 38  50.6301 3.08207
179 39  50.63 3.08205
179 40  50.6298 3.08207
179 41  50.6296 3.08214
179 42  50.6293 3.08222
179 43  50.6291 3.08228
179 44  50.6288 3.08233
179 45  50.6286 3.08239
179 46  50.6283 3.08245
179 47  50.6281 3.08252
179 48  50.6279 3.08258
179 49  50.6276 3.08264
179 50  50.6276 3.08266
179 51  50.6273 3.0827
179 52  50.6271 3.08264
179 53  50.627 3.08254
179 54  50.6269 3.08238
179 55  50.6268 3.08203
179 56  50.6267 3.08166
179 57  50.6266 3.08128
179 58  50.6266 3.08108
179 59  50.6265 3.08082
179 60  50.6265 3.08059
179 61  50.6264 3.08047
179 62  50.6263 3.08013
179 63  50.6263 3.07976
179 64  50.6263 3.07955
179 65  50.6262 3.07954
179 66  50.626 3.07963
179 67  50.6258 3.07975
179 68  50.6256 3.07986
179 69  50.6253 3.07995
179 70  50.6251 3.08005
179 71  50.6248 3.08014
179 72  50.6246 3.08023
179 73  50.6244 3.08032
179 74  50.6242 3.08039
179 75  50.624 3.08041
179 76  50.624 3.08026
179 77  50.624 3.07989
179 78  50.6239 3.07951
179 79  50.6239 3.07923
179 80  50.624 3.07906
179 81  50.624 3.0789
179 82  50.624 3.07872
179 83  50.6239 3.0786
179 84  50.6237 3.07857
179 85  50.6235 3.07874
179 86  50.6235 3.07853
179 87  50.6234 3.07831
179 88  50.6233 3.07833
179 89  50.6231 3.07845
179 90  50.623 3.07869
179 91  50.6228 3.07876
179 92  50.6227 3.07876
179 93  50.6226 3.07856
179 94  50.6225 3.0782
179 95  50.6225 3.07784
179 96  50.6224 3.07747
179 97  50.6223 3.07711
179 98  50.6222 3.07678
179 99  50.6221 3.07643
179 100  50.622 3.07606
179 101  50.6219 3.07571
179 102  50.6218 3.07545
179 103  50.6217 3.07513
179 104  50.6216 3.07481
179 105  50.6216 3.07448
179 106  50.6214 3.07416
179 107  50.6213 3.07382
179 108  50.6212 3.0735
179 109  50.6211 3.07324
179 110  50.621 3.0729
179 111  50.621 3.07259
181 0  50.621 3.07259
181 1  50.6211 3.07303
181 2  50.6212 3.07338
181 3  50.6213 3.07374
181 4  50.6214 3.07409
181 5  50.6215 3.0744
181 6  50.6216 3.07476
181 7  50.6217 3.07509
181 8  50.6218 3.0754
181 9  50.6219 3.07577
181 10  50.622 3.07613
181 11  50.6221 3.07649
181 12  50.6222 3.07686
181 13  50.6223 3.07722
181 14  50.6224 3.07759
181 15  50.6225 3.07795
181 16  50.6226 3.07824
181 17  50.6226 3.07859
181 18  50.6227 3.07879
181 19  50.6228 3.07875
181 20  50.623 3.07858
181 21  50.6231 3.07844
181 22  50.6233 3.07833
181 23  50.6235 3.07841
181 24  50.6235 3.07875
181 25  50.6236 3.07862
181 26  50.6238 3.07856
181 27  50.624 3.07874
181 28  50.624 3.07885
181 29  50.6239 3.07917
181 30  50.6239 3.07947
181 31  50.624 3.07985
181 32  50.624 3.08024
181 33  50.624 3.08043
181 34  50.6243 3.08034
181 35  50.6245 3.08026
181 36  50.6248 3.08017
181 37  50.625 3.08008
181 38  50.6253 3.07998
181 39  50.6255 3.07989
181 40  50.6257 3.07979
181 41  50.626 3.07966
181 42  50.6262 3.07955
181 43  50.6263 3.07959
181 44  50.6263 3.07972
181 45  50.6263 3.07992
181 46  50.6264 3.0803
181 47  50.6265 3.08062
181 48  50.6266 3.08098
181 49  50.6266 3.08119
181 50  50.6267 3.08141
181 51  50.6267 3.08178
181 52  50.6268 3.08215
181 53  50.6269 3.08248
181 54  50.627 3.0826
181 55  50.6272 3.08268
181 56  50.6274 3.08269
181 57  50.6277 3.08263
181 58  50.6279 3.08257
181 59  50.628 3.08254
181 60  50.6282 3.08249
181 61  50.6283 3.08246
181 62  50.6285 3.08242
181 63  50.6287 3.08237
181 64  50.6289 3.08231
181 65  50.6292 3.08226
181 66  50.6294 3.08221
181 67  50.6295 3.08218
181 68  50.6297 3.08209
181 69  50.63 3.08206
181 70  50.6301 3.08206
181 71  50.6301 3.08227
181 72  50.6301 3.0824
181 73  50.6301 3.08243
181 74  50.6303 3.08244
181 75  50.6306 3.08247
181 76  50.6308 3.08252
181 77  50.6311 3.08257
181 78  50.6313 3.08263
181 79  50.6315 3.08267
181 80  50.6316 3.08269
181 81  50.6319 3.08275
181 82  50.6321 3.08281
181 83  50.6324 3.0829
181 84  50.6325 3.08297
181 85  50.6326 3.08303
181 86  50.6329 3.08317
181 87  50.6331 3.08337
181 88  50.6333 3.08357
181 89  50.6333 3.08365
181 90  50.6334 3.08384
181 91  50.6336 3.08415
181 92  50.6337 3.08423
181 93  50.6338 3.08445
181 94  50.6339 3.08479
181 95  50.6341 3.08511
181 96  50.6342 3.08543
181 97  50.6344 3.08575
181 98  50.6345 3.08588
181 99  50.6346 3.08573
181 100  50.6347 3.08551
181 101  50.6348 3.08521
181 102  50.6349 3.08545
181 103  50.635 3.08562
